,0,1,2,3,4,5,6,7,8,9,10,11
XGBoost (ERM),0.24901933314653965,0.21422951556704506,0.2995169082125604,0.23529411764705882,0.33828733191790517,0.15,0.3041191936897458,0.26419213973799127,0.24888959390862944,0.24912192674360262,0.24992751522180343,0.24817023583627
XGBoost (G-ERM),0.24901933314653965,0.21715184893784423,0.29600351339481773,0.37254901960784315,0.3503184713375796,0.15,0.3540753724802805,0.32532751091703055,0.24666878172588833,0.24586051179126944,0.24601333719918816,0.2525074545947411
XGBoost (PREP),0.24488652283552817,0.21175677194559964,0.2828282828282828,0.2549019607843137,0.34111818825194623,0.15,0.30499561787905344,0.25327510917030566,0.24666878172588833,0.24347717009533368,0.24369382429689765,0.24600162645703444
MLP (ERM),0.280540767722051,0.23996852871754523,0.32367149758454106,0.3333333333333333,0.38075017692852087,0.15,0.38299737072743206,0.2816593886462882,0.27823604060913704,0.2823632714500753,0.2822557262974775,0.27893738140417457
MLP (G-ERM),0.280540767722051,0.24199168258963696,0.35924462011418534,0.3333333333333333,0.41118188251946214,0.2,0.37861524978089395,0.4148471615720524,0.2823604060913706,0.2822378324134471,0.2831255436358365,0.27175386283545677
MLP (PREP),0.27682824320537963,0.23524783634933125,0.3201581027667984,0.3137254901960784,0.38075017692852087,0.2,0.37861524978089395,0.29475982532751094,0.27553934010152287,0.2778474661314601,0.2822557262974775,0.27175386283545677
LogisticRegression (ERM) err,0.0074883829927400725,0.008975852803927764,0.019346991123969315,0.11558368185276044,0.025396007952309285,0.12078251276599333,0.02863001634980633,0.040574167042542464,0.011184037818994907,0.010018564924638929,0.01073820131888048,0.010378310587894513
LogisticRegression (G-ERM) err,0.0074883829927400725,0.008984707446841406,0.019428660694624844,0.12405646265475656,0.025075694507498802,0.09867869734513976,0.02801421729814424,0.042012339211260075,0.01119219467503646,0.009994819888537343,0.010588219250299624,0.010261109808862301
LogisticRegression (PREP) err,0.0073589662403647504,0.008853289622530569,0.018954115691593554,0.11231713782180619,0.025075694507498802,0.09867869734513976,0.02801421729814424,0.03890725812438761,0.011028047970408572,0.009814640123516516,0.01054492966106646,0.010200181674222708
SVMClassifier (ERM) err,0.0074889633030592595,0.008986180257251342,0.01929379217437116,0.10881400039555325,0.025441758240477563,0.09867869734513976,0.028696039407781482,0.04000621329411669,0.011194229542105472,0.01001300269110511,0.010706492790818811,0.01040822289948068
SVMClassifier (G-ERM) err,0.0074889633030592595,0.008993531632778579,0.019435969057752356,0.12144568675020656,0.025062570867554423,0.09867869734513976,0.02813340602592529,0.04210682296643303,0.011190158070082779,0.010031024264473665,0.010632583678308993,0.010262779864901317
SVMClassifier (PREP) err,0.007376499992396812,0.008864106787511317,0.019063056114808574,0.11231713782180619,0.025062570867554423,0.09867869734513976,0.02813340602592529,0.039160236551985694,0.011064746936666592,0.009831363967961304,0.01058074527325148,0.010215561413349783
