,0,1,2,3,4,5,6,7,8,9,10,11
SVMClassifier (G-ERM) err,0.0029476177236468226,0.003726202340443213,0.012935349327018397,0.036697126295768184,0.007811452306101058,0.04615792985605999,0.008293544244859924,0.012090102124684726,0.003917083692560247,0.0043252491408934945,0.0031832834393379084,0.006456914160143906
SVMClassifier (PREP) err,0.0028771626763541003,0.0036463509687873485,0.012673229107875411,0.035701649651036255,0.0075414079138590995,0.0451762002264281,0.008175094518665604,0.01174828977038564,0.003803713221195215,0.004259461657426494,0.0031832834393379084,0.006456914160143906
DecisionTree2 (ERM) err,0.003081550933896532,0.00389503321512899,0.014848508933929083,0.04086014548202571,0.00785058238527006,0.04856147626993293,0.008748860958132876,0.012949936900396003,0.0042229660974650585,0.004451992347883349,0.0034317173343079155,0.006456914160143906
DecisionTree2 (G-ERM) err,0.003081550933896532,0.00389503321512899,0.014467893365676554,0.03971622500137462,0.007892164736373969,0.04965456349861244,0.00873129643800133,0.01300973774038372,0.0042229660974650585,0.004451992347883349,0.0033049880351311567,0.006456914160143906
DecisionTree2 (PREP) err,0.0029762926590345407,0.003759574144033412,0.013772718219321411,0.037808993204623526,0.007732334335548319,0.04615792985605999,0.00850642566146148,0.01227945606979422,0.004048325345848702,0.00432356984084506,0.0033049880351311567,0.006456914160143906
DecisionTree4 (ERM) err,0.00292481856239607,0.0037059534123422555,0.012967156265553725,0.03680285799285582,0.007683393230915492,0.044495592007839674,0.008286698836243805,0.011957464681183222,0.003916110046866983,0.004294671748832718,0.003242056735973664,0.006456914160143906
DecisionTree4 (G-ERM) err,0.00292481856239607,0.0037059534123422555,0.012890467465087957,0.0373174020881131,0.007463191471956676,0.04615792985605999,0.008488855795086098,0.012002002348008356,0.003916110046866983,0.00430801327173741,0.0032072009529184875,0.006456914160143906
DecisionTree4 (PREP) err,0.0028965094937350166,0.0036968559736614837,0.01262592180022265,0.03462317497240375,0.0074077055551951265,0.044495592007839674,0.008245308134191276,0.011930584036166203,0.003859934373646595,0.004266510170710419,0.0032072009529184875,0.006456914160143906
DecisionTree8 (ERM) err,0.002853178414899654,0.003619437173201706,0.012481345182643683,0.034870326058126705,0.007493541686885458,0.044495592007839674,0.008081464309045217,0.01156997796515069,0.0037592880866295086,0.004233230454205067,0.003153908009944223,0.006450707115815274
DecisionTree8 (G-ERM) err,0.002853178414899654,0.003621686090110432,0.01216501306324283,0.034747297903612695,0.007306281468126841,0.0451762002264281,0.007962452729293301,0.01190358394058108,0.003744859617268753,0.004211979441480024,0.0031379724028256784,0.0064584641189991965
DecisionTree8 (PREP) err,0.0028325801133658457,0.0036207227000659703,0.012157605056401427,0.03462317497240375,0.007299821651987615,0.044495592007839674,0.00794727535192119,0.011560450437192366,0.0037300454730973265,0.00420463730689058,0.0031277808576339883,0.0064584641189991965
DecisionTree16 (ERM) err,0.002823556899826024,0.003601643862174042,0.012502245911764964,0.034870326058126705,0.007271226542070547,0.043793205961866366,0.00788200728344357,0.011579491027451844,0.003738948384438695,0.0041771265359858145,0.0031054470796108014,0.006627616598657654
DecisionTree16 (G-ERM) err,0.002823556899826024,0.0036100825839264217,0.012659757291384882,0.03648278691723325,0.0073599792424572374,0.04615792985605999,0.008088762808442646,0.012236950617897369,0.003742712296012085,0.004211979441480024,0.0031099074414659977,0.0068356135188967215
DecisionTree16 (PREP) err,0.002823556899826024,0.003601643862174042,0.012502245911764964,0.034870326058126705,0.007271226542070547,0.043793205961866366,0.00788200728344357,0.011579491027451844,0.003738948384438695,0.0041771265359858145,0.0031054470796108014,0.006627616598657654
DecisionTree (ERM) err,0.0030548993126364166,0.0038777285436157605,0.013887191435614926,0.03751675096948309,0.007894224402555078,0.05140679570745843,0.00853652455543219,0.013256557235499955,0.004111579689803357,0.004467677999270614,0.0033549888084653257,0.007250889549241996
DecisionTree (G-ERM) err,0.0030548993126364166,0.003877068052485222,0.013830375180037768,0.037216353815096304,0.007934021357518611,0.04911667236834186,0.008655334373946666,0.013423870574637453,0.004128552131269975,0.004468863732051853,0.0033503950234480273,0.007246094251059126
DecisionTree (PREP) err,0.0030499797717528365,0.003873229950899365,0.013804272274958868,0.03680285799285582,0.007883907621231562,0.04911667236834186,0.008534948227518435,0.013249463757641328,0.0041081194779512276,0.0044584436756024415,0.003349441862745217,0.007241290693698305
RandomForest2 (ERM) err,0.003081550933896532,0.00389503321512899,0.014848508933929083,0.04086014548202571,0.00785058238527006,0.04856147626993293,0.008748860958132876,0.012949936900396003,0.0042229660974650585,0.004451992347883349,0.0034317173343079155,0.006456914160143906
RandomForest2 (G-ERM) err,0.003081550933896532,0.00389503321512899,0.014467893365676554,0.03971622500137462,0.007892164736373969,0.04965456349861244,0.00873129643800133,0.01300973774038372,0.0042229660974650585,0.004451992347883349,0.0033049880351311567,0.006456914160143906
RandomForest2 (PREP) err,0.0029762926590345407,0.003759574144033412,0.013772718219321411,0.037808993204623526,0.007732334335548319,0.04615792985605999,0.00850642566146148,0.01227945606979422,0.004048325345848702,0.00432356984084506,0.0033049880351311567,0.006456914160143906
RandomForest4 (ERM) err,0.00292481856239607,0.0037059534123422555,0.012967156265553725,0.03680285799285582,0.007683393230915492,0.044495592007839674,0.008286698836243805,0.011957464681183222,0.003916110046866983,0.004294671748832718,0.003242056735973664,0.006456914160143906
RandomForest4 (G-ERM) err,0.00292481856239607,0.0037059534123422555,0.012890467465087957,0.0373174020881131,0.007463191471956676,0.04615792985605999,0.008488855795086098,0.012002002348008356,0.003916110046866983,0.00430801327173741,0.0032072009529184875,0.006456914160143906
RandomForest4 (PREP) err,0.0028965094937350166,0.0036968559736614837,0.01262592180022265,0.03462317497240375,0.0074077055551951265,0.044495592007839674,0.008245308134191276,0.011930584036166203,0.003859934373646595,0.004266510170710419,0.0032072009529184875,0.006456914160143906
RandomForest8 (ERM) err,0.0028528714583116455,0.003619437173201706,0.012481345182643683,0.034870326058126705,0.007493541686885458,0.044495592007839674,0.008079637151093222,0.011541351850258924,0.0037590219323148377,0.004232689713467935,0.0031535265448656147,0.006450707115815274
RandomForest8 (G-ERM) err,0.0028528714583116455,0.0036215255700242366,0.01216501306324283,0.034747297903612695,0.007306281468126841,0.0451762002264281,0.007962452729293301,0.01190358394058108,0.003744859617268753,0.004211613269246434,0.0031375857488826764,0.006460013357964395
RandomForest8 (PREP) err,0.0028324238006364744,0.003620883310002404,0.012157605056401427,0.03462317497240375,0.0073011147683713085,0.044495592007839674,0.00794727535192119,0.011531780723869567,0.0037303158965248107,0.0042040850578343725,0.003127488387088262,0.006460013357964395
RandomForest16 (ERM) err,0.0028223746536169825,0.003599037415383477,0.012502245911764964,0.034992269025733325,0.007273837724272175,0.043793205961866366,0.007872303535373187,0.011607943752811128,0.0037362551126940147,0.004176187556434091,0.0031049504704117326,0.006612863639063438
RandomForest16 (G-ERM) err,0.0028223746536169825,0.003610729681114311,0.012693370328862363,0.03615398271039183,0.007367568697031729,0.04550857833192723,0.008092405987887352,0.01224547633419043,0.003739755591296967,0.0042143571686837356,0.0031113905878074333,0.006853485286279021
RandomForest16 (PREP) err,0.0028223746536169825,0.003599037415383477,0.012502245911764964,0.034992269025733325,0.007273837724272175,0.043793205961866366,0.007872303535373187,0.011607943752811128,0.0037362551126940147,0.004176187556434091,0.0031049504704117326,0.006612863639063438
RandomForest (ERM) err,0.0029360321313429416,0.003748201792837219,0.012935349327018397,0.03411553613056348,0.007562672524187991,0.0451762002264281,0.008175094518665604,0.012454670764833337,0.0039014385910249028,0.004331442825379284,0.0032299062325866212,0.006883496772081221
RandomForest (G-ERM) err,0.0029360321313429416,0.003755503071868671,0.012973492649932111,0.03449794746259974,0.007567375013631278,0.04647507150731972,0.008155512270681314,0.012544366123875633,0.0038905994257216747,0.00432826615993559,0.0032164470992820937,0.006831474630680262
RandomForest (PREP) err,0.002922590134261993,0.003739828807273249,0.012673229107875411,0.03345511124754841,0.007527137017266372,0.0451762002264281,0.008123210428194833,0.012270979557478912,0.003884162350497211,0.004311581282806343,0.0032164470992820937,0.006831474630680262
XGBoost (ERM) err,0.002788361007509038,0.0035630536158932635,0.012194545742648444,0.03276458617929148,0.007123946326022312,0.043433589621658136,0.007839105761004855,0.011512594635524231,0.0036751454612921897,0.004137721903323066,0.0030733526404065625,0.006444488513134311
XGBoost (G-ERM) err,0.002788361007509038,0.0035588702855142706,0.012231239320946274,0.03411553613056348,0.0072185092942731455,0.04739730129433942,0.00781547970555918,0.011867396683249487,0.003674866824366463,0.004140421546138751,0.003073046809887209,0.006456914160143906
XGBoost (PREP) err,0.002785351951813786,0.0035588702855142706,0.012194545742648444,0.03276458617929148,0.007123946326022312,0.043433589621658136,0.00781547970555918,0.011512594635524231,0.0036715199200806903,0.0041330821449175326,0.003069677695783646,0.00644293205269264
MLP (ERM) err,0.002846174156999004,0.003607977513520849,0.012411071984522237,0.035351679645718365,0.007480229030628421,0.04583579293403042,0.008009447249229196,0.011821859283409647,0.0037838707029974883,0.004199659060702909,0.0031417356851907996,0.006506158228811898
MLP (G-ERM) err,0.002846174156999004,0.0036507612027602554,0.013698105169537483,0.03994570566275074,0.007864178226722168,0.05815095346659083,0.008417504683502053,0.012711751146167294,0.00385009768213862,0.004280667758122053,0.003156955267362066,0.006456914160143906
MLP (PREP) err,0.002843700650020514,0.003607815457942698,0.012354176779005605,0.03511313619000894,0.00746441195161604,0.04583579293403042,0.007996354797252608,0.011803549206438252,0.0037759773618333825,0.004199289584457311,0.0031417356851907996,0.006456914160143906
